Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2022-06-05T02:00+02:00,2713.28,17441.97,18353.08,149.57
2022-06-05T03:00+02:00,2717.05,17308.15,18864.28,136.88
2022-06-05T04:00+02:00,2715.52,16982.56,19604.77,136.04
2022-06-05T05:00+02:00,2715.05,16988.92,20109.86,128.04
2022-06-05T06:00+02:00,2712.43,16911.9,22223.57,127.27
2022-06-05T07:00+02:00,2710.76,16943.55,23727.39,133.65
2022-06-05T08:00+02:00,2708.4,17449.51,26081.76,136.28
2022-06-05T09:00+02:00,2697.15,17166.46,30306.59,142.65
2022-06-05T10:00+02:00,2694.37,17235.5,35011.9,141.36
2022-06-05T11:00+02:00,2614.26,17221.99,39800.8,143.62
2022-06-05T12:00+02:00,2688.07,16479.3,42335.8,132.5
2022-06-05T13:00+02:00,2653.33,16191.85,42600.53,90.36
2022-06-05T14:00+02:00,2678.73,16275.13,41114.49,98.31
2022-06-05T15:00+02:00,2675.14,17065.66,38409.37,121.95
2022-06-05T16:00+02:00,2672.18,17406.21,34764.64,132.03
2022-06-05T17:00+02:00,2678.01,17815.32,31610.8,150.02
2022-06-05T18:00+02:00,2676.99,18036.69,28989.17,163.03
2022-06-05T19:00+02:00,2685.03,18217.45,27495.79,168.8
2022-06-05T20:00+02:00,2691.52,18241.89,26549.77,169.44
2022-06-05T21:00+02:00,2691.43,18069.6,26860.44,166.36
2022-06-05T22:00+02:00,2698.27,17806.53,28345.43,169.22
2022-06-05T23:00+02:00,2701.41,16712.28,29510.24,137.74
2022-06-06T00:00+02:00,2424.88,16070.52,28839.57,103.4
2022-06-06T01:00+02:00,2212.58,15265.18,29879.98,90.86
2022-06-06T02:00+02:00,2215.15,13769.54,29251.09,82.07
2022-06-06T03:00+02:00,2217.96,12458.39,29533.75,88.02
2022-06-06T04:00+02:00,2213.27,12770.35,29905.32,85.05
2022-06-06T05:00+02:00,2218.59,12900.65,28840.1,88.08
2022-06-06T06:00+02:00,2217.26,13038.71,27977.09,90.06
2022-06-06T07:00+02:00,2217.8,13798.48,30823.47,94.22
2022-06-06T08:00+02:00,2214.01,13352.05,35661.93,84.05
2022-06-06T09:00+02:00,2199.25,11737.87,42448.94,57.05
2022-06-06T10:00+02:00,2207.89,10776,49365.56,30
2022-06-06T11:00+02:00,2208.53,10395.58,52628.71,11.06
2022-06-06T12:00+02:00,2210.51,10333.08,54649.41,0.1
2022-06-06T13:00+02:00,2200.8,10318.46,54664.7,-0.08
2022-06-06T14:00+02:00,2166.95,10316.05,51291.91,-0.59
2022-06-06T15:00+02:00,2120.14,10572.02,50429.14,-0.01
2022-06-06T16:00+02:00,2174.47,11235.47,46262.69,0.81
2022-06-06T17:00+02:00,2197.13,14309.5,41798.61,82.06
2022-06-06T18:00+02:00,2268.86,18306.13,35234.23,169.55
2022-06-06T19:00+02:00,2684.55,20470.69,29447.92,200
2022-06-06T20:00+02:00,2691.54,21224.63,25411.16,214.97
2022-06-06T21:00+02:00,2695.67,20936.66,22722.09,214.04
2022-06-06T22:00+02:00,2697.15,21496.36,21804.56,217.42
2022-06-06T23:00+02:00,2703.23,21574.28,21003.8,189.7
2022-06-07T00:00+02:00,2703.32,20990.3,20056.79,163.72
2022-06-07T01:00+02:00,2706.43,20432.98,18813.05,154.34
2022-06-07T02:00+02:00,2707.45,20032.63,19674.93,150.61
2022-06-07T03:00+02:00,2705.94,20053.41,20076.16,145.72
2022-06-07T04:00+02:00,2703.75,20165.6,21466.66,146.88
2022-06-07T05:00+02:00,2701.74,20418.84,22844.61,154.33
2022-06-07T06:00+02:00,2712.17,21840.87,24785.96,175.7
2022-06-07T07:00+02:00,2715.91,22835.39,27431.17,216.93
2022-06-07T08:00+02:00,2721.39,22723.35,32165.32,220.12
2022-06-07T09:00+02:00,2722.5,23140.31,38938,210.99
2022-06-07T10:00+02:00,2722.88,22688.06,45567.81,191
2022-06-07T11:00+02:00,2717.02,20677.08,49329.97,173.32
2022-06-07T12:00+02:00,2716.09,20644.14,50302.67,168.7
2022-06-07T13:00+02:00,2715.73,20406.53,50937.62,168.7
2022-06-07T14:00+02:00,2715.36,20245.25,48933.39,165.52
2022-06-07T15:00+02:00,2714.59,20627.88,45987.82,163.87
2022-06-07T16:00+02:00,2714.12,20981.86,43266.92,164.07
2022-06-07T17:00+02:00,2704.44,22005.3,38155.17,173.1
2022-06-07T18:00+02:00,2705.31,23658.27,32502.89,200
2022-06-07T19:00+02:00,2705.27,23622.61,25433.17,218.04
2022-06-07T20:00+02:00,2707.43,23722.62,19802,227.46
2022-06-07T21:00+02:00,2711.1,23721.1,16888.8,228.81
2022-06-07T22:00+02:00,2720.75,22860.82,15314.32,220.26
2022-06-07T23:00+02:00,2721.35,22782.84,15528.17,210.97
2022-06-08T00:00+02:00,2725.49,22815.1,15475.04,185.05
2022-06-08T01:00+02:00,2725.51,22310.56,15095.04,168.95
2022-06-08T02:00+02:00,2725.44,21957.85,14007.95,165.1
2022-06-08T03:00+02:00,2725.26,22200.55,13283.87,162.96
2022-06-08T04:00+02:00,2725.88,22052.17,12713.79,164.92
2022-06-08T05:00+02:00,2730.22,22206.58,12385.11,175
2022-06-08T06:00+02:00,2731.65,22600.37,13512.89,197.42
2022-06-08T07:00+02:00,2727.45,23347.87,17306.91,213.93
2022-06-08T08:00+02:00,2721.91,23512.21,23344.29,215.01
2022-06-08T09:00+02:00,2717.7,23704.39,30617.87,205.29
2022-06-08T10:00+02:00,2708.05,23147.47,36428.59,191
2022-06-08T11:00+02:00,2707.66,22220.41,40113.39,183.58
2022-06-08T12:00+02:00,2642.99,22660.75,40130.53,180.58
2022-06-08T13:00+02:00,2580.26,22686.79,38479.04,174.43
2022-06-08T14:00+02:00,2630.27,21906.31,35758.35,176.43
2022-06-08T15:00+02:00,2702.66,22095.24,33226.85,178.99
2022-06-08T16:00+02:00,2701.87,22075.75,30424.93,181.73
2022-06-08T17:00+02:00,2708.09,22916.64,25711.53,199.66
2022-06-08T18:00+02:00,2706.49,21906.21,21140.16,209.69
2022-06-08T19:00+02:00,2705.68,22340.52,18112.81,227.2
2022-06-08T20:00+02:00,2708.48,22370.02,15187.74,212.36
2022-06-08T21:00+02:00,2707.35,22395.24,13695.2,211.98
2022-06-08T22:00+02:00,2705.18,22086.88,13747.59,211
2022-06-08T23:00+02:00,2713.57,21694.4,14302.28,176.09
2022-06-09T00:00+02:00,2714.91,21477.68,14471.05,189.01
2022-06-09T01:00+02:00,2715.73,21043.29,13839.32,170.63
2022-06-09T02:00+02:00,2718.12,20862.48,13953.95,165
2022-06-09T03:00+02:00,2719.7,20544.27,13946.13,164.81
2022-06-09T04:00+02:00,2721.33,20369.98,14209.68,164.85
2022-06-09T05:00+02:00,2722.06,20635.89,14930.01,174.54
2022-06-09T06:00+02:00,2719.74,21205.68,15976.46,205.75
2022-06-09T07:00+02:00,2712.99,21551.4,18425.71,215.06
2022-06-09T08:00+02:00,2720.42,21706.91,22540.11,221.92
2022-06-09T09:00+02:00,2723.78,21867.91,27184.15,214.21
2022-06-09T10:00+02:00,2720.41,21879.47,31509.69,205.13
2022-06-09T11:00+02:00,2716.48,21951.56,34909.06,189.43
2022-06-09T12:00+02:00,2716.44,21863.28,37669.49,183.18
2022-06-09T13:00+02:00,2712.34,21301.23,38391.03,169.63
2022-06-09T14:00+02:00,2712.93,21338.64,39773.63,161.16
2022-06-09T15:00+02:00,2710.03,21235.91,39887.31,154.04
2022-06-09T16:00+02:00,2709.7,20841.07,38400.13,153.31
2022-06-09T17:00+02:00,2711.77,21338.48,35423.07,166.76
2022-06-09T18:00+02:00,2713.05,22290.14,30990.87,177.73
2022-06-09T19:00+02:00,2712.06,23248.64,24786.45,191.97
2022-06-09T20:00+02:00,2712.88,23634.43,19017.22,202.28
2022-06-09T21:00+02:00,2717.19,23868.93,16142.25,210.24
2022-06-09T22:00+02:00,2718.92,24142.58,14920.73,209.09
2022-06-09T23:00+02:00,2728.09,23494.44,14772.58,192.07
2022-06-10T00:00+02:00,2731.55,23136.57,14760.69,196.58
2022-06-10T01:00+02:00,2728.74,21991.77,14904.41,170
2022-06-10T02:00+02:00,2732.14,21062.2,15676.82,164.24
2022-06-10T03:00+02:00,2732.36,20755.19,15444.05,163.81
2022-06-10T04:00+02:00,2736.52,20971.17,15235.26,163.84
2022-06-10T05:00+02:00,2739.28,21179.63,15555.83,179.14
2022-06-10T06:00+02:00,2734.63,22320.74,17205.55,207.91
2022-06-10T07:00+02:00,2734.46,22688.62,21119.15,213.76
2022-06-10T08:00+02:00,2726.67,22637.43,28053.1,212.84
2022-06-10T09:00+02:00,2727.56,22316.67,36716.5,194.94
2022-06-10T10:00+02:00,2722.42,21137.75,44526.02,175.16
2022-06-10T11:00+02:00,2720.17,19599.72,48818.62,164.17
2022-06-10T12:00+02:00,2719.98,18845.7,49889.89,157.77
2022-06-10T13:00+02:00,2706.74,18112.56,49107.8,159.07
2022-06-10T14:00+02:00,2703.96,18298.07,46928.37,151.61
2022-06-10T15:00+02:00,2701.47,18562.82,43171.1,155.83
2022-06-10T16:00+02:00,2693.7,19878.05,39523.77,162.8
2022-06-10T17:00+02:00,2694.1,20862.08,33653.77,185.78
2022-06-10T18:00+02:00,2695.54,22387.35,26892.49,202.44
2022-06-10T19:00+02:00,2694.46,23050.37,18944.23,218.51
2022-06-10T20:00+02:00,2697.42,23177.53,13564.04,220.46
2022-06-10T21:00+02:00,2702.96,23231.11,11225.81,216.9
2022-06-10T22:00+02:00,2700.7,23310.16,10593.81,215.48
2022-06-10T23:00+02:00,2699.07,23026.69,10614.18,205.07
2022-06-11T00:00+02:00,2706.19,23083.13,11006.65,202.71
2022-06-11T01:00+02:00,2705.33,22368.46,11915.61,186.01
2022-06-11T02:00+02:00,2709,20795.14,12542.01,173.39
2022-06-11T03:00+02:00,2716.16,20035.34,13278.47,165.68
2022-06-11T04:00+02:00,2717.61,19154.91,13706.07,158.56
2022-06-11T05:00+02:00,2717.69,19284.92,14838.11,155.46
2022-06-11T06:00+02:00,2721.05,18978.51,17669.28,157.84
2022-06-11T07:00+02:00,2721.82,18687.94,20944.59,151.42
2022-06-11T08:00+02:00,2722.86,18653.44,27237.93,149
2022-06-11T09:00+02:00,2717.9,17891.31,35274.1,111.05
2022-06-11T10:00+02:00,2371.85,16615.44,43038.31,80.29
2022-06-11T11:00+02:00,2222.63,12872.95,47944.55,72.28
2022-06-11T12:00+02:00,2215.46,11599.21,49397.7,62.62
2022-06-11T13:00+02:00,2218.34,10906.52,49497.65,48.15
2022-06-11T14:00+02:00,2201.62,10819.28,47670.58,4.23
2022-06-11T15:00+02:00,2193.86,10767.36,46360.13,37.53
2022-06-11T16:00+02:00,2174.97,10978.84,43007.32,61.49
2022-06-11T17:00+02:00,2192.72,12542.51,38510.94,76.05
2022-06-11T18:00+02:00,2565.97,16871,30659.07,155.36
2022-06-11T19:00+02:00,2687.55,19021.02,22419.8,196.39
2022-06-11T20:00+02:00,2688.01,19973.27,16649.38,209.33
2022-06-11T21:00+02:00,2690.74,19649.94,13257.81,211.06
2022-06-11T22:00+02:00,2698.88,18999.53,12276.82,207.92
2022-06-11T23:00+02:00,2704.08,19065.1,12087.8,199
2022-06-12T00:00+02:00,2711.38,18795.05,11870.11,195
2022-06-12T01:00+02:00,2713.96,18297.42,12113.32,164.45
2022-06-12T02:00+02:00,2715.09,17986.45,12283.47,154.18
2022-06-12T03:00+02:00,2697.83,18137.47,12207.1,145.76
2022-06-12T04:00+02:00,2633.48,18014.65,12446.08,145.28
2022-06-12T05:00+02:00,2595.97,17790.51,13190.37,131.89
2022-06-12T06:00+02:00,2587.39,17440.05,14874.34,120.32
2022-06-12T07:00+02:00,2589.46,17124.62,18797.72,117.01
2022-06-12T08:00+02:00,2393.05,17009.93,24811.74,103.03
2022-06-12T09:00+02:00,2064.76,15806.44,33216.24,80.83
2022-06-12T10:00+02:00,2032.1,13427.3,41217.15,74.37
2022-06-12T11:00+02:00,2011.71,12647.49,46312.07,48.89
2022-06-12T12:00+02:00,2022.43,11591.79,50044.86,19.91
2022-06-12T13:00+02:00,2027.41,11096.98,50611.66,4.82
2022-06-12T14:00+02:00,2015.59,11074.73,50673.59,0.08
2022-06-12T15:00+02:00,2010.21,11129.13,49187.78,9.95
2022-06-12T16:00+02:00,2010.65,12056.88,46184.78,44.79
2022-06-12T17:00+02:00,1983.08,14135.17,41731.79,85.33
2022-06-12T18:00+02:00,2327.68,16789.57,34421.76,159.95
2022-06-12T19:00+02:00,2679.92,18475.2,26616.04,185.31
2022-06-12T20:00+02:00,2685.51,19631.1,20907.48,205.98
2022-06-12T21:00+02:00,2687.56,19676.89,17329.73,210.98
2022-06-12T22:00+02:00,2691.38,19820.89,16457.44,210
2022-06-12T23:00+02:00,2694.99,19760.58,16741.94,188.83
2022-06-13T00:00+02:00,2641.53,18921.51,16461.72,173.97
2022-06-13T01:00+02:00,2585.01,18052.52,15818.79,162.67
2022-06-13T02:00+02:00,2583,18239.19,15992.49,155.11
2022-06-13T03:00+02:00,2590.91,18458.51,15786.43,149.92
2022-06-13T04:00+02:00,2591.48,18531.49,16198.18,146.92
2022-06-13T05:00+02:00,2591.27,19037.34,17028.28,158.47
2022-06-13T06:00+02:00,2715.52,19685.88,17526.35,200.03
2022-06-13T07:00+02:00,2716.79,20318.69,20917.7,211.19
2022-06-13T08:00+02:00,2713.66,20296.57,26414.07,212.12
2022-06-13T09:00+02:00,2709.57,20139.31,34223.46,179.22
2022-06-13T10:00+02:00,2709.31,19908.3,42449.15,165.7
2022-06-13T11:00+02:00,2691.6,19346.04,49498.39,147.17
2022-06-13T12:00+02:00,2576.65,17927.85,54424.8,139.6
2022-06-13T13:00+02:00,2379.7,17463.42,57496.11,106.06
2022-06-13T14:00+02:00,2181.84,16038.81,58844.79,87.59
2022-06-13T15:00+02:00,2168.9,16040.73,58113.98,85.23
2022-06-13T16:00+02:00,2177.66,16293.62,54793.37,106.26
2022-06-13T17:00+02:00,2316.62,18047.79,48888.14,142.92
2022-06-13T18:00+02:00,2702.25,19048.33,41321.24,160.35
2022-06-13T19:00+02:00,2706.48,21485.85,31931.99,207.46
2022-06-13T20:00+02:00,2711.69,22828.12,24261.34,224.9
2022-06-13T21:00+02:00,2715.19,23362.17,19062.58,225.97
2022-06-13T22:00+02:00,2718.6,23441.69,17867.63,223.47
2022-06-13T23:00+02:00,2725.25,22681.47,17642.76,201.24
2022-06-14T00:00+02:00,2724.82,21870.71,17716.31,174.44
2022-06-14T01:00+02:00,2730.48,20992.15,17376.1,162.72
2022-06-14T02:00+02:00,2734.27,20691.58,17137.13,161.69
2022-06-14T03:00+02:00,2737.24,20579.05,16359.83,157.58
2022-06-14T04:00+02:00,2740.31,21129.98,15838.68,162.9
2022-06-14T05:00+02:00,2740.7,21659.59,14838.38,171
2022-06-14T06:00+02:00,2740.25,22955.12,15371.61,215.22
2022-06-14T07:00+02:00,2740.66,23282.48,19074.63,227.88
2022-06-14T08:00+02:00,2740.77,23147.79,26316.61,211.95
2022-06-14T09:00+02:00,2732.28,22269.87,34850.88,181.57
2022-06-14T10:00+02:00,2729.44,21327.42,40864.01,164.04
2022-06-14T11:00+02:00,2727.72,20436,43895.22,164.09
2022-06-14T12:00+02:00,2725.47,20469.18,46312.67,162.84
2022-06-14T13:00+02:00,2718.44,20253.36,48056.3,157.51
2022-06-14T14:00+02:00,2713.71,19534.14,48300.74,151.74
2022-06-14T15:00+02:00,2581.4,19582.37,45962.16,163.95
2022-06-14T16:00+02:00,2576.88,20416.57,41256.98,173.97
2022-06-14T17:00+02:00,2576.91,22868.49,34467.77,202.74
2022-06-14T18:00+02:00,2630.46,23979.73,26080.38,230.97
2022-06-14T19:00+02:00,2710.57,24787.02,17748.05,288.9
2022-06-14T20:00+02:00,2709.6,25022.05,12826.68,295.68
2022-06-14T21:00+02:00,2711.42,25073.48,10856.31,248.15
2022-06-14T22:00+02:00,2715.69,24824.52,11180.64,234.9
2022-06-14T23:00+02:00,2718.34,24624.01,12396.35,213.11
2022-06-15T00:00+02:00,2719.84,23378.01,12685.18,197.96
2022-06-15T01:00+02:00,2725.48,23179.13,12554.04,183.5
2022-06-15T02:00+02:00,2727.67,22181.32,12234.85,177.67
2022-06-15T03:00+02:00,2729.59,22057.95,11780.57,173.02
2022-06-15T04:00+02:00,2732.96,22053.46,11505.84,173.18
2022-06-15T05:00+02:00,2731.7,22441.4,11193.81,182.23
2022-06-15T06:00+02:00,2728.82,23182.48,12497.08,219.61
2022-06-15T07:00+02:00,2722.91,23546.82,16585.74,246.95
2022-06-15T08:00+02:00,2720.95,23599.54,22939.81,252.78
2022-06-15T09:00+02:00,2720.45,23191.82,31053.26,213.58
2022-06-15T10:00+02:00,2531.1,22489.07,38334.6,195.78
2022-06-15T11:00+02:00,2521.78,21622.61,42632.83,175.37
2022-06-15T12:00+02:00,2522.92,21189.53,45591.62,170.76
2022-06-15T13:00+02:00,2552.69,20684.43,47006.91,172.2
2022-06-15T14:00+02:00,2529.82,20366.75,46040.59,168.61
2022-06-15T15:00+02:00,2530.31,20490.83,43791.15,170.24
2022-06-15T16:00+02:00,2574.12,21008.13,39585.77,183.06
2022-06-15T17:00+02:00,2688.67,22009.55,33394.17,220.76
2022-06-15T18:00+02:00,2683.84,23157.95,25671.01,259.1
2022-06-15T19:00+02:00,2679.31,23668.78,18098.36,305.77
2022-06-15T20:00+02:00,2680.31,24443.18,13960.46,307.48
2022-06-15T21:00+02:00,2683.92,24304.18,12432.3,263.97
2022-06-15T22:00+02:00,2691.38,23953.18,13114.69,247.69
2022-06-15T23:00+02:00,2701.6,23649.14,13346.34,222.64
2022-06-16T00:00+02:00,2706.8,22627.32,13300.97,232.64
2022-06-16T01:00+02:00,2706.91,22231.04,12420.85,221.54
2022-06-16T02:00+02:00,2712.29,21682.95,11564.52,213.34
2022-06-16T03:00+02:00,2715.19,21602.09,10963.62,213.63
2022-06-16T04:00+02:00,2716.73,21719.99,10862.53,206.46
2022-06-16T05:00+02:00,2720.42,21648.58,11286.25,207.09
2022-06-16T06:00+02:00,2719.74,22231.77,13522.38,227.35
2022-06-16T07:00+02:00,2726.03,22419.21,16865.03,254.96
2022-06-16T08:00+02:00,2720.31,22264.04,22486.73,245
2022-06-16T09:00+02:00,2714.32,21140,29376.77,221.81
2022-06-16T10:00+02:00,2708.06,20478.84,36628.82,185.73
2022-06-16T11:00+02:00,2702.64,19563.1,42453.74,163.48
2022-06-16T12:00+02:00,2685.47,18501.06,45330.26,152.96
2022-06-16T13:00+02:00,2684.1,18276.51,47821.05,116.89
2022-06-16T14:00+02:00,2680.47,17899.53,49324.22,100
2022-06-16T15:00+02:00,2673.95,17188.99,48527.95,98.56
2022-06-16T16:00+02:00,2678.5,17186.27,45267.45,116.63
2022-06-16T17:00+02:00,2680.69,18106.7,40577.44,165.21
2022-06-16T18:00+02:00,2674.21,20132.2,34154.64,222.7
2022-06-16T19:00+02:00,2674.54,21425.51,25148.5,258.56
2022-06-16T20:00+02:00,2677.88,21807.63,17981.13,265.18
2022-06-16T21:00+02:00,2681.89,21826.45,14499.34,270.47
2022-06-16T22:00+02:00,2688.49,22071.63,13941.57,262.25
2022-06-16T23:00+02:00,2697.37,22138.56,14261.87,224.9
2022-06-17T00:00+02:00,2703.22,21066.77,13878.6,296.21
2022-06-17T01:00+02:00,2709.21,21041.76,13053.79,250.7
2022-06-17T02:00+02:00,2710.01,21479.33,11933.43,225.09
2022-06-17T03:00+02:00,2712.2,21450.27,11078.96,211.4
2022-06-17T04:00+02:00,2715.88,21558.16,10557.76,206.86
2022-06-17T05:00+02:00,2721.1,21728.97,10485.62,239.91
2022-06-17T06:00+02:00,2722.5,21853.51,12946.44,292.34
2022-06-17T07:00+02:00,2722.66,21926.1,17979.74,323.31
2022-06-17T08:00+02:00,2717.64,21822.78,25150.58,325.7
2022-06-17T09:00+02:00,2710.18,21614.53,33161.11,299.07
2022-06-17T10:00+02:00,2705.64,20164.42,41323.24,250.43
2022-06-17T11:00+02:00,2626.23,18868.85,46838.25,194.9
2022-06-17T12:00+02:00,2566.79,18269.43,49423.56,186.55
2022-06-17T13:00+02:00,2566.75,17642.26,49800.31,180.67
2022-06-17T14:00+02:00,2523.48,17583.01,48024.79,174.12
2022-06-17T15:00+02:00,2656.9,17626.6,44917.5,180.47
2022-06-17T16:00+02:00,2666.47,18622.4,39618.62,188.34
2022-06-17T17:00+02:00,2686.01,20032.36,33959.48,254.46
2022-06-17T18:00+02:00,2682.78,20880.98,26994.16,303.99
2022-06-17T19:00+02:00,2676.78,21135.27,20776.86,327.56
2022-06-17T20:00+02:00,2675.02,20832.52,17486.23,355.39
2022-06-17T21:00+02:00,2675.09,20733.97,16094.4,319.06
2022-06-17T22:00+02:00,2681.97,20424.11,17976.41,284.03
2022-06-17T23:00+02:00,2683.8,19961.97,19809.48,259.79
2022-06-18T00:00+02:00,2683.41,18842.1,21265.91,255.05
2022-06-18T01:00+02:00,2684.86,18200.35,23028.53,207.86
2022-06-18T02:00+02:00,2687.19,17293.92,24173.51,184.37
2022-06-18T03:00+02:00,2685.32,16426.53,24752.51,180.64
2022-06-18T04:00+02:00,2685.87,16066.67,25200.68,172.22
2022-06-18T05:00+02:00,2663.23,16064.85,25129.63,178.99
2022-06-18T06:00+02:00,2626.46,15956.69,24890.34,189.93
2022-06-18T07:00+02:00,2580.95,16727.02,26872.55,190.15
2022-06-18T08:00+02:00,2566.21,16901.47,29731.38,188.16
2022-06-18T09:00+02:00,2569.9,16815.68,36341.02,185.06
2022-06-18T10:00+02:00,2564.16,15954.78,43389.24,157.44
2022-06-18T11:00+02:00,2566.86,15000.03,48731.47,142.26
2022-06-18T12:00+02:00,2401.52,14807.23,52148.82,106.52
2022-06-18T13:00+02:00,2081,12601.86,53219.38,77.28
2022-06-18T14:00+02:00,2083.13,11672.76,52047.98,76.66
2022-06-18T15:00+02:00,2084.26,13129.07,48826.69,78.29
2022-06-18T16:00+02:00,2388.58,14673.08,43952.13,149.4
2022-06-18T17:00+02:00,2647.03,16147.17,37733.93,189.94
2022-06-18T18:00+02:00,2644.84,17519.96,30467.99,264.61
2022-06-18T19:00+02:00,2645.79,18386.52,21275.2,328.01
2022-06-18T20:00+02:00,2653.54,18357.35,15350.39,330.47
2022-06-18T21:00+02:00,2654.66,18620.99,13263.61,319.21
2022-06-18T22:00+02:00,2675.11,18348.21,13053.56,285.08
2022-06-18T23:00+02:00,2680.76,17963.97,14792.48,251.88
2022-06-19T00:00+02:00,2684.05,17393.39,15924.32,207.07
2022-06-19T01:00+02:00,2690.73,16735.18,17491.72,190
2022-06-19T02:00+02:00,2685.15,15997.85,19295.6,165.52
2022-06-19T03:00+02:00,2698.05,15442.06,19657.43,139.8
2022-06-19T04:00+02:00,2698.45,14939.89,21798.29,120.6
2022-06-19T05:00+02:00,2697.84,14710.38,22215.52,110.96
2022-06-19T06:00+02:00,2698.81,14609.4,24168.45,112.55
2022-06-19T07:00+02:00,2641.44,14774.77,27881.74,98.57
2022-06-19T08:00+02:00,2585.54,14774.76,33338.94,90.53
2022-06-19T09:00+02:00,2574.07,14907.7,39046.92,94.28
2022-06-19T10:00+02:00,2574.53,15142.75,44540.44,94.15
2022-06-19T11:00+02:00,2527.47,14884.9,48207.28,95.2
2022-06-19T12:00+02:00,2519.73,14868.77,48554.85,82.55
2022-06-19T13:00+02:00,2537.3,14415.77,48247.26,75
2022-06-19T14:00+02:00,2511.66,14500.19,46449.76,60.09
2022-06-19T15:00+02:00,2529.09,13810.79,44467.2,80.72
2022-06-19T16:00+02:00,2520.84,14973.48,41932.91,93.38
2022-06-19T17:00+02:00,2629.37,15388.55,37931.66,157.35
2022-06-19T18:00+02:00,2663.54,17742.15,31638.69,219.62
2022-06-19T19:00+02:00,2665.08,18896.29,25574.46,258.7
2022-06-19T20:00+02:00,2659.17,19741.79,18419.68,282.69
2022-06-19T21:00+02:00,2658.04,19925.75,14680.92,294.29
2022-06-19T22:00+02:00,2658.8,20247.25,12808.24,306.93
2022-06-19T23:00+02:00,2662.29,20216.37,12391.76,281.1
2022-06-20T00:00+02:00,2665.67,20010.36,11883,240.22
2022-06-20T01:00+02:00,2664.67,20099.92,11924.52,220.39
2022-06-20T02:00+02:00,2673.16,20085.23,11662.62,218.9
2022-06-20T03:00+02:00,2688.47,20090.48,12050.75,220.1
2022-06-20T04:00+02:00,2688.54,20321.66,12191.39,213.2
2022-06-20T05:00+02:00,2695.09,20919.47,12297.68,263.27
2022-06-20T06:00+02:00,2703.02,21283.17,14682.68,301.67
2022-06-20T07:00+02:00,2701.69,21534.19,16120.7,370.14
2022-06-20T08:00+02:00,2697.55,22445.5,19228.82,500
2022-06-20T09:00+02:00,2688.42,22673.2,23270.47,348.28
2022-06-20T10:00+02:00,2685.09,22233.33,28343.84,310.28
2022-06-20T11:00+02:00,2685.04,22058.72,33854.18,305.97
2022-06-20T12:00+02:00,2661.49,21146.25,38297.95,263.54
2022-06-20T13:00+02:00,2654.24,20857.02,39837.2,213.87
2022-06-20T14:00+02:00,2664.88,20447.89,41923.32,193.09
2022-06-20T15:00+02:00,2662.97,20208.89,41990.69,183.58
2022-06-20T16:00+02:00,2600.27,20608.8,39506.56,180.44
2022-06-20T17:00+02:00,2579.97,21155.14,37766.04,198.2
2022-06-20T18:00+02:00,2685.39,21492.4,34800.01,209.23
2022-06-20T19:00+02:00,2702.09,22643.26,29157.97,291.19
2022-06-20T20:00+02:00,2710.56,22959.02,24009.23,316.32
2022-06-20T21:00+02:00,2713.44,23188.57,19769.39,316.32
2022-06-20T22:00+02:00,2711.64,23391.49,18441.21,288.71
2022-06-20T23:00+02:00,2713.22,22914.81,19316.54,250.01
2022-06-21T00:00+02:00,2720.42,22607.31,19526.44,264.91
2022-06-21T01:00+02:00,2721.53,21996.19,19352.05,242.42
2022-06-21T02:00+02:00,2725.36,21611.71,19421.16,232.91
2022-06-21T03:00+02:00,2730.47,21880.76,18930.62,219.95
2022-06-21T04:00+02:00,2733.62,22362.06,17915.71,217.17
2022-06-21T05:00+02:00,2733.48,22886.23,17659.17,228.91
2022-06-21T06:00+02:00,2736.96,24317.99,17740.87,297.61
2022-06-21T07:00+02:00,2732.14,24674.4,20830.02,338.9
2022-06-21T08:00+02:00,2732.07,24805.28,26290.67,332.02
2022-06-21T09:00+02:00,2729.26,24591,33728.82,279.45
2022-06-21T10:00+02:00,2727.18,23839.34,40344.91,237.03
2022-06-21T11:00+02:00,2724.72,23317.13,44900.38,225.21
2022-06-21T12:00+02:00,2723.21,22351.1,47401.76,219.86
2022-06-21T13:00+02:00,2606.99,22936.08,47499.48,212.61
2022-06-21T14:00+02:00,2717.67,23247.96,46184.53,210.81
2022-06-21T15:00+02:00,2705.67,23528.38,43524.5,230.74
2022-06-21T16:00+02:00,2704.21,23948.84,39300.25,239.93
2022-06-21T17:00+02:00,2686.6,25263.54,33207.89,304.48
2022-06-21T18:00+02:00,2695.49,26196.47,25236.7,373.93
2022-06-21T19:00+02:00,2699.2,26451.49,17556.25,450.25
2022-06-21T20:00+02:00,2702.97,26770.97,12911.37,458.04
2022-06-21T21:00+02:00,2704.7,26937.83,10906.28,410.35
2022-06-21T22:00+02:00,2707.1,26975.68,10959.53,373.25
2022-06-21T23:00+02:00,2706.26,26705.94,11453.68,325.51
2022-06-22T00:00+02:00,2713.11,25322.65,11129.27,272.45
2022-06-22T01:00+02:00,2711.01,25070.37,10733.44,268.49
2022-06-22T02:00+02:00,2711.81,25201.22,9961.09,268.9
2022-06-22T03:00+02:00,2718.38,25165.73,9632.25,248.5
2022-06-22T04:00+02:00,2718.56,25443.81,9587.7,255.02
